location,date,total_cases,total_deaths,percent_infected,percent_death_cases
Sweden,4/3/2022,2487852,18365,23.58299076,0.738186998
Sweden,4/4/2022,2487852,18365,23.58299076,0.738186998
Sweden,4/5/2022,2487852,18365,23.58299076,0.738186998
Sweden,4/6/2022,2487852,18365,23.58299076,0.738186998
Sweden,4/7/2022,2491980,18506,23.62212114,0.742622332
Sweden,4/8/2022,2491980,18506,23.62212114,0.742622332
Sweden,4/9/2022,2491980,18506,23.62212114,0.742622332
Sweden,4/10/2022,2491980,18506,23.62212114,0.742622332
Sweden,4/11/2022,2491980,18506,23.62212114,0.742622332
Sweden,4/12/2022,2491980,18506,23.62212114,0.742622332
Sweden,4/13/2022,2491980,18506,23.62212114,0.742622332
Sweden,4/14/2022,2495996,18605,23.66018984,0.745393823
Sweden,4/15/2022,2495996,18605,23.66018984,0.745393823
Sweden,4/16/2022,2495996,18605,23.66018984,0.745393823
Sweden,4/17/2022,2495996,18605,23.66018984,0.745393823
Sweden,4/18/2022,2495996,18605,23.66018984,0.745393823
Sweden,4/19/2022,2495996,18605,23.66018984,0.745393823
Sweden,4/20/2022,2495996,18605,23.66018984,0.745393823
Sweden,4/21/2022,2498388,18689,23.68286422,0.748042338
Sweden,4/22/2022,2498388,18689,23.68286422,0.748042338
Sweden,4/23/2022,2498388,18689,23.68286422,0.748042338
Sweden,4/24/2022,2498388,18689,23.68286422,0.748042338
Sweden,4/25/2022,2498388,18689,23.68286422,0.748042338
Sweden,4/26/2022,2498388,18689,23.68286422,0.748042338
Sweden,4/27/2022,2498388,18689,23.68286422,0.748042338
Sweden,4/28/2022,2500917,18772,23.70683727,0.750604678
Sweden,4/29/2022,2500917,18772,23.70683727,0.750604678
Sweden,4/30/2022,2500917,18772,23.70683727,0.750604678
Sweden,5/1/2022,2500917,18772,23.70683727,0.750604678
Sweden,5/2/2022,2500917,18772,23.70683727,0.750604678
Sweden,5/3/2022,2500917,18772,23.70683727,0.750604678
Sweden,5/4/2022,2500917,18772,23.70683727,0.750604678
Sweden,5/5/2022,2503090,18824,23.72743569,0.75203049
Sweden,5/6/2022,2503090,18824,23.72743569,0.75203049
Sweden,5/7/2022,2503090,18824,23.72743569,0.75203049
Sweden,5/8/2022,2503090,18824,23.72743569,0.75203049
Sweden,5/9/2022,2503090,18824,23.72743569,0.75203049
Sweden,5/10/2022,2503090,18824,23.72743569,0.75203049
Sweden,5/11/2022,2503090,18824,23.72743569,0.75203049
Sweden,5/12/2022,2504894,18897,23.74453627,0.75440318
Sweden,5/13/2022,2504894,18897,23.74453627,0.75440318
Sweden,5/14/2022,2504894,18897,23.74453627,0.75440318
Sweden,5/15/2022,2504894,18897,23.74453627,0.75440318
Sweden,5/16/2022,2504894,18897,23.74453627,0.75440318
Sweden,5/17/2022,2504894,18897,23.74453627,0.75440318
Sweden,5/18/2022,2504894,18897,23.74453627,0.75440318
Sweden,5/19/2022,2506607,18941,23.76077424,0.755642987
Sweden,5/20/2022,2506607,18941,23.76077424,0.755642987
Sweden,5/21/2022,2506607,18941,23.76077424,0.755642987
Sweden,5/22/2022,2506607,18941,23.76077424,0.755642987
Sweden,5/23/2022,2506607,18941,23.76077424,0.755642987
Sweden,5/24/2022,2506607,18941,23.76077424,0.755642987
Sweden,5/25/2022,2507948,18977,23.77348593,0.756674381
Sweden,5/26/2022,2507948,18977,23.77348593,0.756674381
Sweden,5/27/2022,2507948,18977,23.77348593,0.756674381
Sweden,5/28/2022,2507948,18977,23.77348593,0.756674381
Sweden,5/29/2022,2507948,18977,23.77348593,0.756674381
Sweden,5/30/2022,2507948,18977,23.77348593,0.756674381
Sweden,5/31/2022,2507948,18977,23.77348593,0.756674381
Sweden,6/1/2022,2507948,18977,23.77348593,0.756674381
Sweden,6/2/2022,2509366,19014,23.78692752,0.757721273
Sweden,6/3/2022,2509366,19014,23.78692752,0.757721273
Sweden,6/4/2022,2509366,19014,23.78692752,0.757721273
Sweden,6/5/2022,2509366,19014,23.78692752,0.757721273
Sweden,6/6/2022,2509366,19014,23.78692752,0.757721273
Sweden,6/7/2022,2509366,19014,23.78692752,0.757721273
Sweden,6/8/2022,2509366,19014,23.78692752,0.757721273
Sweden,6/9/2022,2510930,19049,23.80175308,0.758643212
Sweden,6/10/2022,2510930,19049,23.80175308,0.758643212
Sweden,6/11/2022,2510930,19049,23.80175308,0.758643212
Sweden,6/12/2022,2510930,19049,23.80175308,0.758643212
Sweden,6/13/2022,2510930,19049,23.80175308,0.758643212
Sweden,6/14/2022,2510930,19049,23.80175308,0.758643212
Sweden,6/15/2022,2510930,19049,23.80175308,0.758643212
Sweden,6/16/2022,2512853,19075,23.81998169,0.759097329
Sweden,6/17/2022,2512853,19075,23.81998169,0.759097329
Sweden,6/18/2022,2512853,19075,23.81998169,0.759097329
Sweden,6/19/2022,2512853,19075,23.81998169,0.759097329
Sweden,6/20/2022,2512853,19075,23.81998169,0.759097329
Sweden,6/21/2022,2512853,19075,23.81998169,0.759097329
Sweden,6/22/2022,2512853,19075,23.81998169,0.759097329
Sweden,6/23/2022,2515769,19093,23.8476232,0.758932954
Sweden,6/24/2022,2515769,19093,23.8476232,0.758932954
Sweden,6/25/2022,2515769,19093,23.8476232,0.758932954
Sweden,6/26/2022,2515769,19093,23.8476232,0.758932954
Sweden,6/27/2022,2515769,19093,23.8476232,0.758932954
Sweden,6/28/2022,2515769,19093,23.8476232,0.758932954
Sweden,6/29/2022,2515769,19093,23.8476232,0.758932954
Sweden,6/30/2022,2519199,19124,23.88013706,0.759130184
Sweden,7/1/2022,2519199,19124,23.88013706,0.759130184
Sweden,7/2/2022,2519199,19124,23.88013706,0.759130184
Sweden,7/3/2022,2519199,19124,23.88013706,0.759130184
Sweden,7/4/2022,2519199,19124,23.88013706,0.759130184
Sweden,7/5/2022,2519199,19124,23.88013706,0.759130184
Sweden,7/6/2022,2519199,19124,23.88013706,0.759130184
Sweden,7/7/2022,2523404,19144,23.91999734,0.75865775
Sweden,7/8/2022,2523404,19144,23.91999734,0.75865775
Sweden,7/9/2022,2523404,19144,23.91999734,0.75865775
Sweden,7/10/2022,2523404,19144,23.91999734,0.75865775
Sweden,7/11/2022,2523404,19144,23.91999734,0.75865775
Sweden,7/12/2022,2523404,19144,23.91999734,0.75865775
Sweden,7/13/2022,2523404,19144,23.91999734,0.75865775
Sweden,7/14/2022,2528166,19203,23.96513756,0.759562465
Sweden,7/15/2022,2528166,19203,23.96513756,0.759562465
Sweden,7/16/2022,2528166,19203,23.96513756,0.759562465
Sweden,7/17/2022,2528166,19203,23.96513756,0.759562465
Sweden,7/18/2022,2528166,19203,23.96513756,0.759562465
Sweden,7/19/2022,2528166,19203,23.96513756,0.759562465
Sweden,7/20/2022,2528166,19203,23.96513756,0.759562465
Sweden,7/21/2022,2533978,19249,24.02023101,0.75963564
Sweden,7/22/2022,2533978,19249,24.02023101,0.75963564
Sweden,7/23/2022,2533978,19249,24.02023101,0.75963564
Sweden,7/24/2022,2533978,19249,24.02023101,0.75963564
Sweden,7/25/2022,2533978,19249,24.02023101,0.75963564
Sweden,7/26/2022,2533978,19249,24.02023101,0.75963564
Sweden,7/27/2022,2533978,19249,24.02023101,0.75963564
Sweden,7/28/2022,2539715,19358,24.07461351,0.762211508
Sweden,7/29/2022,2539715,19358,24.07461351,0.762211508
Sweden,7/30/2022,2539715,19358,24.07461351,0.762211508
Sweden,7/31/2022,2539715,19358,24.07461351,0.762211508
Sweden,8/1/2022,2539715,19358,24.07461351,0.762211508
Sweden,8/2/2022,2539715,19358,24.07461351,0.762211508
Sweden,8/3/2022,2539715,19358,24.07461351,0.762211508
Sweden,8/4/2022,2545671,19433,24.13107197,0.763374372
Sweden,8/5/2022,2545671,19433,24.13107197,0.763374372
Sweden,8/6/2022,2545671,19433,24.13107197,0.763374372
Sweden,8/7/2022,2545671,19433,24.13107197,0.763374372
Sweden,8/8/2022,2545671,19433,24.13107197,0.763374372
Sweden,8/9/2022,2545671,19433,24.13107197,0.763374372
Sweden,8/10/2022,2545671,19433,24.13107197,0.763374372
Sweden,8/11/2022,2551996,19528,24.19102828,0.765204961
Sweden,8/12/2022,2551996,19528,24.19102828,0.765204961
Sweden,8/13/2022,2551996,19528,24.19102828,0.765204961
Sweden,8/14/2022,2551996,19528,24.19102828,0.765204961
Sweden,8/15/2022,2551996,19528,24.19102828,0.765204961
Sweden,8/16/2022,2551996,19528,24.19102828,0.765204961
Sweden,8/17/2022,2551996,19528,24.19102828,0.765204961
Sweden,8/18/2022,2558943,19682,24.25688069,0.769145698
Sweden,8/19/2022,2558943,19682,24.25688069,0.769145698
Sweden,8/20/2022,2558943,19682,24.25688069,0.769145698
Sweden,8/21/2022,2558943,19682,24.25688069,0.769145698
Sweden,8/22/2022,2558943,19682,24.25688069,0.769145698
Sweden,8/23/2022,2558943,19682,24.25688069,0.769145698
Sweden,8/24/2022,2558943,19682,24.25688069,0.769145698
Sweden,8/25/2022,2564423,19810,24.30882702,0.772493461
Sweden,8/26/2022,2564423,19810,24.30882702,0.772493461
Sweden,8/27/2022,2564423,19810,24.30882702,0.772493461
Sweden,8/28/2022,2564423,19810,24.30882702,0.772493461
Sweden,8/29/2022,2564423,19810,24.30882702,0.772493461
Sweden,8/30/2022,2564423,19810,24.30882702,0.772493461
Sweden,8/31/2022,2564423,19810,24.30882702,0.772493461
Sweden,9/1/2022,2569152,19904,24.35365443,0.774730339
Sweden,9/2/2022,2569152,19904,24.35365443,0.774730339
Sweden,9/3/2022,2569152,19904,24.35365443,0.774730339
Sweden,9/4/2022,2569152,19904,24.35365443,0.774730339
Sweden,9/5/2022,2569152,19904,24.35365443,0.774730339
Sweden,9/6/2022,2569152,19904,24.35365443,0.774730339
Sweden,9/7/2022,2569152,19904,24.35365443,0.774730339
Sweden,9/8/2022,2573548,20006,24.39532525,0.777370385
Sweden,9/9/2022,2573548,20006,24.39532525,0.777370385
Sweden,9/10/2022,2573548,20006,24.39532525,0.777370385
Sweden,9/11/2022,2573548,20006,24.39532525,0.777370385
Sweden,9/12/2022,2573548,20006,24.39532525,0.777370385
Sweden,9/13/2022,2573548,20006,24.39532525,0.777370385
Sweden,9/14/2022,2573548,20006,24.39532525,0.777370385
Sweden,9/15/2022,2578521,20100,24.4424656,0.77951663
Sweden,9/16/2022,2578521,20100,24.4424656,0.77951663
Sweden,9/17/2022,2578521,20100,24.4424656,0.77951663
Sweden,9/18/2022,2578521,20100,24.4424656,0.77951663
Sweden,9/19/2022,2578521,20100,24.4424656,0.77951663
Sweden,9/20/2022,2578521,20100,24.4424656,0.77951663
Sweden,9/21/2022,2578521,20100,24.4424656,0.77951663
Sweden,9/22/2022,2583370,20178,24.48843052,0.781072785
Sweden,9/23/2022,2583370,20178,24.48843052,0.781072785
Sweden,9/24/2022,2583370,20178,24.48843052,0.781072785
Sweden,9/25/2022,2583370,20178,24.48843052,0.781072785
Sweden,9/26/2022,2583370,20178,24.48843052,0.781072785
Sweden,9/27/2022,2583370,20178,24.48843052,0.781072785
Sweden,9/28/2022,2583370,20178,24.48843052,0.781072785
Sweden,9/29/2022,2588441,20225,24.53649984,0.781358354
Sweden,9/30/2022,2588441,20225,24.53649984,0.781358354
Sweden,10/1/2022,2588441,20225,24.53649984,0.781358354
Sweden,10/2/2022,2588441,20225,24.53649984,0.781358354
Sweden,10/3/2022,2588441,20225,24.53649984,0.781358354
Sweden,10/4/2022,2588441,20225,24.53649984,0.781358354
Sweden,10/5/2022,2588441,20225,24.53649984,0.781358354
Sweden,10/6/2022,2601153,20274,24.65700016,0.779423586
Sweden,10/7/2022,2601153,20274,24.65700016,0.779423586
Sweden,10/8/2022,2601153,20274,24.65700016,0.779423586
Sweden,10/9/2022,2601153,20274,24.65700016,0.779423586
Sweden,10/10/2022,2601153,20274,24.65700016,0.779423586
Sweden,10/11/2022,2601153,20274,24.65700016,0.779423586
Sweden,10/12/2022,2601153,20274,24.65700016,0.779423586
Sweden,10/13/2022,2604866,20438,24.69219665,0.784608498
Sweden,10/14/2022,2604866,20438,24.69219665,0.784608498
Sweden,10/15/2022,2604866,20438,24.69219665,0.784608498
Sweden,10/16/2022,2604866,20438,24.69219665,0.784608498
Sweden,10/17/2022,2604866,20438,24.69219665,0.784608498
Sweden,10/18/2022,2604866,20438,24.69219665,0.784608498
Sweden,10/19/2022,2604866,20438,24.69219665,0.784608498
Sweden,10/20/2022,2608289,20562,24.72464415,0.788332888
Sweden,10/21/2022,2608289,20562,24.72464415,0.788332888
Sweden,10/22/2022,2608289,20562,24.72464415,0.788332888
Sweden,10/23/2022,2608289,20562,24.72464415,0.788332888
Sweden,10/24/2022,2608289,20562,24.72464415,0.788332888
Sweden,10/25/2022,2608289,20562,24.72464415,0.788332888
Sweden,10/26/2022,2608289,20562,24.72464415,0.788332888
Sweden,10/27/2022,2611580,20659,24.75584038,0.791053692
Sweden,10/28/2022,2611580,20659,24.75584038,0.791053692
Sweden,10/29/2022,2611580,20659,24.75584038,0.791053692
Sweden,10/30/2022,2611580,20659,24.75584038,0.791053692
Sweden,10/31/2022,2611580,20659,24.75584038,0.791053692
Sweden,11/1/2022,2611580,20659,24.75584038,0.791053692
Sweden,11/2/2022,2611580,20659,24.75584038,0.791053692
Sweden,11/3/2022,2614997,20753,24.78823101,0.793614677
Sweden,11/4/2022,2614997,20753,24.78823101,0.793614677
Sweden,11/5/2022,2614997,20753,24.78823101,0.793614677
Sweden,11/6/2022,2614997,20753,24.78823101,0.793614677
Sweden,11/7/2022,2614997,20753,24.78823101,0.793614677
Sweden,11/8/2022,2614997,20753,24.78823101,0.793614677
Sweden,11/9/2022,2614997,20753,24.78823101,0.793614677
Sweden,11/10/2022,2618688,20857,24.82321895,0.796467544
Sweden,11/11/2022,2618688,20857,24.82321895,0.796467544
Sweden,11/12/2022,2618688,20857,24.82321895,0.796467544
Sweden,11/13/2022,2618688,20857,24.82321895,0.796467544
Sweden,11/14/2022,2618688,20857,24.82321895,0.796467544
Sweden,11/15/2022,2618688,20857,24.82321895,0.796467544
Sweden,11/16/2022,2618688,20857,24.82321895,0.796467544
Sweden,11/17/2022,2622790,20928,24.86210287,0.797928923
Sweden,11/18/2022,2622790,20928,24.86210287,0.797928923
Sweden,11/19/2022,2622790,20928,24.86210287,0.797928923
Sweden,11/20/2022,2622790,20928,24.86210287,0.797928923
Sweden,11/21/2022,2622790,20928,24.86210287,0.797928923
Sweden,11/22/2022,2622790,20928,24.86210287,0.797928923
Sweden,11/23/2022,2622790,20928,24.86210287,0.797928923
Sweden,11/24/2022,2626686,21034,24.89903405,0.800780908
Sweden,11/25/2022,2626686,21034,24.89903405,0.800780908
Sweden,11/26/2022,2626686,21034,24.89903405,0.800780908
Sweden,11/27/2022,2626686,21034,24.89903405,0.800780908
Sweden,11/28/2022,2626686,21034,24.89903405,0.800780908
United States,1/22/2020,1,NULL,2.96E-07,NULL
United States,1/23/2020,1,NULL,2.96E-07,NULL
United States,1/24/2020,2,NULL,5.91E-07,NULL
United States,1/25/2020,2,NULL,5.91E-07,NULL
United States,1/26/2020,5,NULL,1.48E-06,NULL
United States,1/27/2020,5,NULL,1.48E-06,NULL
United States,1/28/2020,5,NULL,1.48E-06,NULL
United States,1/29/2020,6,NULL,1.77E-06,NULL
United States,1/30/2020,6,NULL,1.77E-06,NULL
United States,1/31/2020,8,NULL,2.36E-06,NULL
United States,2/1/2020,8,NULL,2.36E-06,NULL
United States,2/2/2020,8,NULL,2.36E-06,NULL
United States,2/3/2020,11,NULL,3.25E-06,NULL
United States,2/4/2020,11,NULL,3.25E-06,NULL
United States,2/5/2020,11,NULL,3.25E-06,NULL
United States,2/6/2020,12,NULL,3.55E-06,NULL
United States,2/7/2020,12,NULL,3.55E-06,NULL
United States,2/8/2020,12,NULL,3.55E-06,NULL
United States,2/9/2020,12,NULL,3.55E-06,NULL
United States,2/10/2020,12,NULL,3.55E-06,NULL
United States,2/11/2020,13,NULL,3.84E-06,NULL
United States,2/12/2020,13,NULL,3.84E-06,NULL
United States,2/13/2020,14,NULL,4.14E-06,NULL
United States,2/14/2020,14,NULL,4.14E-06,NULL
United States,2/15/2020,14,NULL,4.14E-06,NULL
United States,2/16/2020,14,NULL,4.14E-06,NULL
United States,2/17/2020,14,NULL,4.14E-06,NULL
United States,2/18/2020,14,NULL,4.14E-06,NULL
United States,2/19/2020,14,NULL,4.14E-06,NULL
United States,2/20/2020,14,NULL,4.14E-06,NULL
United States,2/21/2020,16,NULL,4.73E-06,NULL
United States,2/22/2020,16,NULL,4.73E-06,NULL
United States,2/23/2020,16,NULL,4.73E-06,NULL
United States,2/24/2020,16,NULL,4.73E-06,NULL
United States,2/25/2020,16,NULL,4.73E-06,NULL
United States,2/26/2020,16,NULL,4.73E-06,NULL
United States,2/27/2020,17,NULL,5.03E-06,NULL
United States,2/28/2020,17,NULL,5.03E-06,NULL
United States,2/29/2020,25,1,7.39E-06,4
United States,3/1/2020,32,1,9.46E-06,3.125
United States,3/2/2020,55,6,1.63E-05,10.90909091
United States,3/3/2020,74,7,2.19E-05,9.459459459
United States,3/4/2020,107,11,3.16E-05,10.28037383
United States,3/5/2020,184,12,5.44E-05,6.52173913
United States,3/6/2020,237,14,7.01E-05,5.907172996
United States,3/7/2020,403,17,0.000119129,4.218362283
United States,3/8/2020,519,21,0.000153419,4.046242775
United States,3/9/2020,594,22,0.000175589,3.703703704
United States,3/10/2020,782,28,0.000231163,3.58056266
United States,3/11/2020,1147,33,0.000339058,2.877070619
United States,3/12/2020,1586,43,0.000468829,2.711223203
United States,3/13/2020,2219,51,0.000655946,2.298332582
United States,3/14/2020,2978,58,0.00088031,1.94761585
United States,3/15/2020,3212,70,0.000949482,2.179327522
United States,3/16/2020,4679,97,0.001383133,2.073092541
United States,3/17/2020,6512,134,0.001924976,2.057739558
United States,3/18/2020,9169,194,0.002710398,2.115825063
United States,3/19/2020,13663,266,0.004038844,1.946863793
United States,3/20/2020,20030,372,0.005920958,1.857214179
United States,3/21/2020,26025,475,0.007693107,1.825168108
United States,3/22/2020,34944,603,0.010329603,1.725618132
United States,3/23/2020,46096,790,0.013626185,1.713814648
United States,3/24/2020,56714,1033,0.016764913,1.821419755
United States,3/25/2020,68841,1366,0.020349709,1.984282622
United States,3/26/2020,86662,1783,0.025617676,2.057418476
United States,3/27/2020,105253,2305,0.031113259,2.189961331
United States,3/28/2020,127417,3018,0.037665037,2.368600736
United States,3/29/2020,143544,3573,0.042432251,2.489132252
United States,3/30/2020,165698,4280,0.048981073,2.583012468
United States,3/31/2020,192079,5359,0.056779415,2.789997865
United States,4/1/2020,227893,6996,0.067366194,3.069861733
United States,4/2/2020,260169,8545,0.076907124,3.284403599
United States,4/3/2020,292609,9973,0.086496534,3.408302547
United States,4/4/2020,324328,11593,0.095872813,3.574467823
United States,4/5/2020,353103,13216,0.104378832,3.742817252
United States,4/6/2020,385094,14979,0.113835515,3.889699658
United States,4/7/2020,415244,17585,0.12274799,4.234859504
United States,4/8/2020,446488,19737,0.131983857,4.420499543
United States,4/9/2020,482510,21993,0.142632122,4.558040248
United States,4/10/2020,516699,24207,0.152738544,4.68493262
United States,4/11/2020,545678,26311,0.161304866,4.82170804
United States,4/12/2020,571536,28194,0.168948607,4.933022592
United States,4/13/2020,598780,30195,0.177002056,5.042753599
United States,4/14/2020,627277,32676,0.185425897,5.209181908
United States,4/15/2020,653652,35300,0.193222465,5.400427139
United States,4/16/2020,683325,37487,0.201993937,5.485969341
United States,4/17/2020,716473,39591,0.211792635,5.525818838
United States,4/18/2020,743798,41534,0.219870028,5.584042979
United States,4/19/2020,768833,43501,0.227270486,5.658055781
United States,4/20/2020,799486,45787,0.23633165,5.727054633
United States,4/21/2020,825427,48239,0.243999927,5.844126737
United States,4/22/2020,855373,50704,0.252852099,5.927706392
United States,4/23/2020,887423,53132,0.262326222,5.98722368
United States,4/24/2020,918920,55196,0.271636877,6.006616463
United States,4/25/2020,949511,56935,0.280679714,5.996244383
United States,4/26/2020,975376,58350,0.288325524,5.982308361
United States,4/27/2020,1000114,59837,0.295638188,5.983017936
United States,4/28/2020,1024641,62069,0.302888479,6.057633844
United States,4/29/2020,1051440,64443,0.310810384,6.129023054
United States,4/30/2020,1080999,66635,0.319548157,6.164205517
United States,5/1/2020,1115845,68515,0.329848791,6.140189722
United States,5/2/2020,1142454,70258,0.337714531,6.149744322
United States,5/3/2020,1166033,71461,0.344684589,6.128557254
United States,5/4/2020,1190053,72831,0.351785009,6.11997953
United States,5/5/2020,1214105,75010,0.358894888,6.178213581
United States,5/6/2020,1238495,77331,0.366104682,6.243949309
United States,5/7/2020,1266120,79237,0.374270756,6.258253562
United States,5/8/2020,1293257,81006,0.382292575,6.263720204
United States,5/9/2020,1317402,82477,0.389429945,6.260579535
United States,5/10/2020,1336095,83478,0.39495568,6.247909018
United States,5/11/2020,1355353,84504,0.400648431,6.234833287
United States,5/12/2020,1378837,86096,0.407590407,6.24410282
United States,5/13/2020,1398905,87791,0.413522598,6.275694204
United States,5/14/2020,1424783,89560,0.421172251,6.285869497
United States,5/15/2020,1449610,91188,0.428511223,6.290519519
United States,5/16/2020,1473495,92357,0.435571736,6.267886895
United States,5/17/2020,1492122,93172,0.441077961,6.244261528
United States,5/18/2020,1514513,94394,0.447696841,6.232630555
United States,5/19/2020,1535062,95822,0.453771218,6.242223441
United States,5/20/2020,1557900,97292,0.460522233,6.245073496
United States,5/21/2020,1582993,98474,0.467939837,6.22074766
United States,5/22/2020,1606824,99678,0.474984387,6.203417425
United States,5/23/2020,1626709,100756,0.480862483,6.193855201
United States,5/24/2020,1646821,101395,0.48680768,6.157014029
United States,5/25/2020,1665995,101995,0.492475601,6.122167233
United States,5/26/2020,1684687,102648,0.49800104,6.093001252
United States,5/27/2020,1703488,104100,0.5035587,6.110991096
United States,5/28/2020,1724617,105166,0.509804527,6.097933628
United States,5/29/2020,1749394,106275,0.517128719,6.074960815
United States,5/30/2020,1772108,107223,0.52384308,6.050590596
United States,5/31/2020,1790871,107846,0.529389507,6.02198595
United States,6/1/2020,1808724,108613,0.534666934,6.004951557
United States,6/2/2020,1828784,109584,0.54059676,5.992178409
United States,6/3/2020,1847869,110584,0.546238371,5.984406903
United States,6/4/2020,1875676,111582,0.554458245,5.948895225
United States,6/5/2020,1902014,112452,0.562243876,5.912259321
United States,6/6/2020,1922168,113090,0.568201489,5.883460759
United States,6/7/2020,1939976,113550,0.573465614,5.853165194
United States,6/8/2020,1956893,114052,0.578466355,5.828218508
United States,6/9/2020,1977230,114961,0.584478064,5.814245181
United States,6/10/2020,1999006,115819,0.590915147,5.793829533
United States,6/11/2020,2021315,116630,0.597509788,5.770006159
United States,6/12/2020,2046869,117453,0.605063665,5.738178652
United States,6/13/2020,2070998,118159,0.612196305,5.705413525
United States,6/14/2020,2089949,118507,0.617798306,5.670329754
United States,6/15/2020,2111054,118905,0.624037039,5.632494479
United States,6/16/2020,2135693,119681,0.631320438,5.603848493
United States,6/17/2020,2162775,120422,0.639325999,5.567939337
United States,6/18/2020,2191015,121119,0.647673869,5.527985888
United States,6/19/2020,2222001,121750,0.65683347,5.479295464
United States,6/20/2020,2253863,122313,0.66625202,5.426816093
United States,6/21/2020,2279721,122632,0.673895761,5.379254742
United States,6/22/2020,2309713,123011,0.682761531,5.325813207
United States,6/23/2020,2348600,123741,0.694256703,5.268713276
United States,6/24/2020,2384909,124496,0.704989806,5.220157247
United States,6/25/2020,2424261,125047,0.716622434,5.158149226
United States,6/26/2020,2473332,125676,0.731128042,5.081242631
United States,6/27/2020,2514150,126175,0.743194026,5.018594754
United States,6/28/2020,2557064,126498,0.755879597,4.947001718
United States,6/29/2020,2598614,126869,0.768161963,4.8821795
United States,6/30/2020,2648653,127418,0.782953716,4.810671689
United States,7/1/2020,2697986,128120,0.797536773,4.748727384
United States,7/2/2020,2753061,128862,0.81381719,4.680680886
United States,7/3/2020,2804706,129541,0.829083684,4.618701568
United States,7/4/2020,2850721,129848,0.842685924,4.554917861
United States,7/5/2020,2904666,130171,0.858632309,4.481444682
United States,7/6/2020,2948304,130556,0.871531897,4.428172943
United States,7/7/2020,3005729,131700,0.888506985,4.381632542
United States,7/8/2020,3066214,132542,0.906386622,4.322659801
United States,7/9/2020,3126021,133578,0.92406584,4.273099893
United States,7/10/2020,3194763,134383,0.944386284,4.206352709
United States,7/11/2020,3255183,135136,0.962246707,4.151410228
United States,7/12/2020,3315400,135613,0.980047123,4.090396332
United States,7/13/2020,3375025,136056,0.99767254,4.031259028
United States,7/14/2020,3440761,136951,1.017104397,3.980253206
United States,7/15/2020,3507050,137912,1.036699723,3.932421836
United States,7/16/2020,3577809,138883,1.057616401,3.881789106
United States,7/17/2020,3644249,139806,1.077256363,3.83634598
United States,7/18/2020,3708556,140696,1.096265801,3.793821638
United States,7/19/2020,3767545,141179,1.113703214,3.747241241
United States,7/20/2020,3828428,141710,1.131700502,3.701519266
United States,7/21/2020,3896713,142806,1.151885855,3.66478106
United States,7/22/2020,3964160,144030,1.171823491,3.633304407
United States,7/23/2020,4031937,145106,1.191858676,3.59891536
United States,7/24/2020,4106881,146196,1.214012459,3.559781742
United States,7/25/2020,4170626,147164,1.232855767,3.528582999
United States,7/26/2020,4226248,147703,1.24929788,3.494896655
United States,7/27/2020,4286249,148814,1.267034445,3.47189349
United States,7/28/2020,4350802,150026,1.286116602,3.448237819
United States,7/29/2020,4414860,151460,1.305052434,3.430686364
United States,7/30/2020,4484047,152756,1.325504422,3.406654747
United States,7/31/2020,4548414,153924,1.344531596,3.384124664
United States,8/1/2020,4605815,155040,1.361499589,3.366179493
United States,8/2/2020,4652696,155505,1.375357823,3.342255759
United States,8/3/2020,4694608,156070,1.387747199,3.324452223
United States,8/4/2020,4756240,157321,1.405965895,3.307675811
United States,8/5/2020,4810376,158743,1.421968739,3.300012307
United States,8/6/2020,4870428,159931,1.43972038,3.283715517
United States,8/7/2020,4930868,161223,1.457586715,3.269667734
United States,8/8/2020,4994638,162312,1.476437413,3.249725005
United States,8/9/2020,5048799,162889,1.492447648,3.226292035
United States,8/10/2020,5100446,163414,1.507714733,3.203915893
United States,8/11/2020,5157319,164491,1.524526647,3.189467241
United States,8/12/2020,5212547,166000,1.540852292,3.184623563
United States,8/13/2020,5264001,167034,1.556062325,3.173137695
United States,8/14/2020,5334086,168338,1.576779766,3.155892125
United States,8/15/2020,5386403,169376,1.592244906,3.144510353
United States,8/16/2020,5420976,169991,1.60246484,3.135800638
United States,8/17/2020,5458976,170469,1.613697811,3.122728512
United States,8/18/2020,5503966,171696,1.626997057,3.119496014
United States,8/19/2020,5549875,172381,1.640567963,3.10603392
United States,8/20/2020,5595002,173481,1.653907707,3.100642323
United States,8/21/2020,5642910,174576,1.668069527,3.09372292
United States,8/22/2020,5688178,175531,1.681450951,3.085891475
United States,8/23/2020,5720072,176037,1.69087896,3.077531192
United States,8/24/2020,5754163,176470,1.700956413,3.066823098
United States,8/25/2020,5796717,177693,1.713535566,3.06540754
United States,8/26/2020,5838902,178851,1.726005642,3.063093027
United States,8/27/2020,5889331,179958,1.740912681,3.055661161
United States,8/28/2020,5935644,180880,1.754603011,3.04735257
United States,8/29/2020,5978692,181842,1.767328193,3.041501385
United States,8/30/2020,6012851,182282,1.777425747,3.031540279
United States,8/31/2020,6046380,182764,1.78733707,3.022701186
United States,9/1/2020,6088346,183831,1.799742408,3.019391473
United States,9/2/2020,6128452,184885,1.811597922,3.016830351
United States,9/3/2020,6173647,185907,1.824957766,3.01129948
United States,9/4/2020,6222300,186858,1.839339812,3.003037462
United States,9/5/2020,6265509,187651,1.852112586,2.994984127
United States,9/6/2020,6294577,188087,1.860705217,2.988080057
United States,9/7/2020,6319279,188410,1.868007239,2.981511024
United States,9/8/2020,6346374,188883,1.876016643,2.976234934
